dept,year,section,venue,home_venue,day,period,subject,fa
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,THU,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,THU,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,THU,4,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,FRI,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,FRI,2,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,FRI,3,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE H,ADMIN 202,ADMIN 202,FRI,5,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,3,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,5,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,6,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,MON,7,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,TUE,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,TUE,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,TUE,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,TUE,6,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,WED,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,WED,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,WED,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,WED,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,THU,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,THU,2,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,THU,3,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,THU,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,THU,5,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,FRI,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,FRI,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,FRI,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE I,ADMIN 203,ADMIN 203,FRI,4,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,3,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,5,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,MON,7,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,TUE,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,TUE,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,TUE,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,TUE,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,TUE,5,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,WED,1,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,WED,3,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,1,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,5,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,THU,6,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,FRI,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,FRI,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,FRI,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,FRI,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE J,ADMIN 204,ADMIN 204,FRI,5,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,MON,1,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,MON,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,MON,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,TUE,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,TUE,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,TUE,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,TUE,5,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,TUE,6,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,3,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,4,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,6,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,WED,7,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,THU,1,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,THU,3,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,THU,5,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,THU,6,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,THU,7,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,FRI,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,FRI,2,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,FRI,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,FRI,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE K,ADMIN 205,ADMIN 205,FRI,5,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,MON,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,MON,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,MON,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,MON,4,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,TUE,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,TUE,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,TUE,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,TUE,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,6,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,WED,7,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,THU,1,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,THU,3,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,THU,4,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,THU,5,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,2,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,3,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,4,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,5,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE L,ADMIN 301,ADMIN 301,FRI,7,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,MON,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,MON,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,MON,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,MON,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,TUE,1,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,TUE,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,TUE,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,TUE,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,TUE,6,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,WED,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,WED,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,WED,3,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,WED,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,THU,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,THU,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,THU,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,THU,5,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,THU,7,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,FRI,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,FRI,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,FRI,3,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,FRI,4,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE M,ADMIN 302,ADMIN 302,FRI,5,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,MON,1,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,MON,2,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,MON,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,MON,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,4,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,5,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,6,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,TUE,7,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,WED,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,WED,2,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,WED,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,THU,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,THU,2,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,THU,3,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,THU,5,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,THU,6,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,FRI,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,FRI,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,FRI,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,FRI,4,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE N,ADMIN 303,ADMIN 303,FRI,5,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,MON,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,MON,2,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,MON,3,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,MON,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,3,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,5,21GNM104L/NSO,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,TUE,7,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,WED,1,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,WED,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,WED,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,WED,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,THU,1,21LEH101T/CE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,THU,2,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,THU,3,21PDM102L/GA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,THU,5,21LEM101T/ COI,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,FRI,1,21EES101T/BEEE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,FRI,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,FRI,3,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,FRI,4,21PYB102J/PHY,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/II/CSE O,ADMIN 304,ADMIN 304,FRI,6,21MES101L/WS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,MON,1,21GNH101J / POE,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,MON,3,21MAB101T/CLA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,MON,4,21CSS101J/PPS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,MON,6,21CYB101J/CHEM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,TUE,1,21MAB101T/CLA,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,TUE,2,"21LEH103T/ FRENCH 
21LEH104T/ GERMAN
 21LEH105T/ JAPANESE",FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,TUE,3,21CSS101J/PPS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,TUE,4,21CYB101J/CHEM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,TUE,5,21CSS101J/PPS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,WED,1,21BTB102T/CB,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,WED,2,21CYB101J/CHEM,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,WED,3,21CSS101J/PPS,FACULTY OF ENGINEERING AND TECHNOLOGY
CSE,I Year,I/I/CSE P,ADMIN 304,ADMIN 304,WED,4,21GNH101J / POE,FACULTY OF ENGINEERING AND TECHNOLOGY
