programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,8,3:05-3:50,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,1,8:30-9:20,"21LEM302T
(EB-HP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,2,9:20-10:10,"21AUO102T / 
21CEO306T
(EB - HP LAB / 
B-V-MP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,3,10:20-11:10,"<--------21MEC303T-------->
(EB-HP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,4,11:10-12:00,,EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,5,12:40-1:30,"21MEC303T
(EB-HP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,6,1:30-2:20,,EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,7,2:20-3:05,"<-----------21PDM302L---------->
(EB-HP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,MON,8,3:05-3:50,,EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
MECH,III Year,MECH A,"EB - HP LAB / B-V-MP LAB, EB-HMT LAB, EB-HMT LAB / ADMIN - CAD LAB",,TUE,1,8:30-9:20,"21MEC302J
(EB-HP LAB)",EB - HP LAB / B-V-MP LAB; EB-HMT LAB; EB-HMT LAB / ADMIN - CAD LAB; EB-HP LAB
