programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,3,10:20-11:10,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,4,11:10-12:00,21PDM302L                                       LH 403,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,5,12:40-1:30,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,6,1:30-2:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,7,2:20-3:05,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,8,3:05-3:50,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,1,8:30-9:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,2,9:20-10:10,21BME361T                      LH 403,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,3,10:20-11:10,21BMC304J                LH 403,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,4,11:10-12:00,21BMP302L    LH 403,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,5,12:40-1:30,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,6,1:30-2:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,7,2:20-3:05,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,8,3:05-3:50,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,1,8:30-9:20,SEMINAR,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,2,9:20-10:10,21BMC305T                 LH 402,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,3,10:20-11:10,21BMC304J                LH 402,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,4,11:10-12:00,DEPARTMENT ACTIVITY,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,5,12:40-1:30,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,6,1:30-2:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,7,2:20-3:05,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,8,3:05-3:50,,LH 402; LH 403; LH 504
Bio-Med,IV Year,IV/VIII/A,(Not specified),FACULTY OF ENGINEERING AND TECHNOLOGY,MON,1,8:30-9:20,21BMP401L,
Bio-Med,IV Year,IV/VIII/A,(Not specified),FACULTY OF ENGINEERING AND TECHNOLOGY,MON,2,9:20-10:10,21BMP401L,
Bio-Med,IV Year,IV/VIII/A,(Not specified),FACULTY OF ENGINEERING AND TECHNOLOGY,MON,3,10:20-11:10,21BMP401L,
Bio-Med,IV Year,IV/VIII/A,(Not specified),FACULTY OF ENGINEERING AND TECHNOLOGY,MON,4,11:10-12:00,,
Bio-Med,IV Year,IV/VIII/A,(Not specified),FACULTY OF ENGINEERING AND TECHNOLOGY,MON,5,12:40-1:30,,
